Transaction_ID,Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Region,Customer_Segment,Payment_Method,Total_Revenue
TX-14020,2025-07-24,CUST-0247,4K Monitor,Electronics,2,318.5,West,Small Business,Cash,637.0
TX-10561,2024-05-14,CUST-0270,Pro Laptop,Electronics,1,1200.0,West,Small Business,Bank Transfer,1200.0
TX-11694,2024-01-17,CUST-0004,Gel Pens 12-Pack,Office Supplies,4,12.99,North,Small Business,Credit Card,51.96
TX-11943,2025-05-04,CUST-0337,4K Monitor,Electronics,4,350.0,West,Small Business,Credit Card,1400.0
TX-14157,2025-08-08,CUST-0310,Desk Mat,Accessories,4,20.25,South,Corporate,Cash,81.0
TX-12767,2024-06-27,CUST-0246,Desk Mat,Accessories,2,25.0,South,Small Business,Credit Card,50.0
TX-11170,2024-06-16,CUST-0043,Gel Pens 12-Pack,Office Supplies,2,10.91,East,Consumer,PayPal,21.82
TX-14183,2024-10-30,CUST-0286,USB-C Multi-Hub,Accessories,5,39.99,West,Corporate,Credit Card,199.95000000000002
TX-11173,2025-06-28,CUST-0281,Ergonomic Chair,Office Supplies,3,299.99,North,Consumer,Credit Card,899.97
TX-13671,2024-11-11,CUST-0049,Wireless Mouse,Accessories,6,49.99,West,Corporate,Bank Transfer,299.94
TX-11293,2025-03-14,CUST-0176,Standing Desk,Office Supplies,2,450.0,East,Small Business,Bank Transfer,900.0
TX-13814,2024-09-04,CUST-0192,Desk Mat,Accessories,8,22.5,North,Corporate,Cash,180.0
TX-12337,2024-10-21,CUST-0272,Gel Pens 12-Pack,Office Supplies,6,12.99,West,Corporate,PayPal,77.94
TX-14025,2025-02-05,CUST-0110,Premium Tablet,Electronics,3,600.0,North,Small Business,PayPal,1800.0
TX-10805,2025-09-11,CUST-0262,Noise-Cancelling Headphones,Electronics,4,250.0,North,Consumer,PayPal,1000.0
TX-13112,2024-01-05,CUST-0044,Premium Notebook,Office Supplies,2,15.5,South,Consumer,Credit Card,31.0
TX-14259,2025-10-12,CUST-0028,Smartwatch,Electronics,2,178.0,South,Consumer,Cash,356.0
TX-14711,2024-01-07,CUST-0363,Premium Notebook,Office Supplies,5,15.5,West,Corporate,Cash,77.5
TX-14657,2024-03-05,CUST-0287,Laptop Sleeve,Accessories,2,29.99,East,Small Business,Bank Transfer,59.98
TX-11717,2024-05-09,CUST-0049,Smartwatch,Electronics,3,200.0,West,Corporate,Credit Card,600.0
TX-13905,2024-11-05,CUST-0274,4K Monitor,Electronics,3,350.0,East,Small Business,Cash,1050.0
TX-12784,2024-06-12,CUST-0268,Whiteboard,Office Supplies,1,73.59,West,Small Business,Credit Card,73.59
TX-11281,2025-08-05,CUST-0250,Noise-Cancelling Headphones,Electronics,3,250.0,East,Consumer,Cash,750.0
TX-14955,2025-01-21,CUST-0051,Standing Desk,Office Supplies,2,423.0,East,Consumer,Cash,846.0
TX-14177,2024-10-01,CUST-0039,Gel Pens 12-Pack,Office Supplies,3,12.99,South,Consumer,Credit Card,38.97
TX-13941,2025-10-27,CUST-0400,Noise-Cancelling Headphones,Electronics,2,250.0,North,Consumer,Cash,500.0
TX-12457,2024-04-02,CUST-0344,Mechanical Keyboard,Accessories,9,99.99,South,Corporate,Bank Transfer,899.91
TX-12886,2024-05-26,CUST-0016,Premium Tablet,Electronics,2,600.0,East,Consumer,PayPal,1200.0
TX-12692,2025-07-05,CUST-0223,Desk Mat,Accessories,10,25.0,South,Corporate,Cash,250.0
TX-13189,2025-03-18,CUST-0321,Mechanical Keyboard,Accessories,2,99.99,North,Small Business,Cash,199.98
TX-11412,2024-06-11,CUST-0119,Pro Laptop,Electronics,4,1200.0,South,Small Business,Cash,4800.0
TX-10426,2024-12-16,CUST-0205,Premium Notebook,Office Supplies,8,15.5,North,Corporate,Cash,124.0
TX-10230,2024-06-24,CUST-0043,Gel Pens 12-Pack,Office Supplies,3,12.99,East,Consumer,Credit Card,38.97
TX-13747,2025-11-19,CUST-0116,Desk Mat,Accessories,2,25.0,West,Small Business,Bank Transfer,50.0
TX-13827,2025-09-10,CUST-0400,Noise-Cancelling Headphones,Electronics,2,250.0,North,Consumer,Credit Card,500.0
TX-14308,2024-02-09,CUST-0186,Mechanical Keyboard,Accessories,3,99.99,North,Small Business,Cash,299.96999999999997
TX-10416,2025-04-30,CUST-0360,Premium Tablet,Electronics,1,600.0,North,Small Business,Bank Transfer,600.0
TX-13011,2025-11-05,CUST-0087,Premium Notebook,Office Supplies,2,15.5,South,Consumer,Bank Transfer,31.0
TX-11837,2025-06-08,CUST-0218,Premium Notebook,Office Supplies,2,15.5,East,Consumer,Bank Transfer,31.0
TX-11786,2024-02-18,CUST-0198,Noise-Cancelling Headphones,Electronics,1,250.0,South,Consumer,Cash,250.0
TX-12369,2025-12-08,CUST-0115,Gel Pens 12-Pack,Office Supplies,3,12.99,North,Consumer,Credit Card,38.97
TX-10811,2024-10-23,CUST-0022,Whiteboard,Office Supplies,3,79.99,West,Small Business,Cash,239.96999999999997
TX-11973,2025-09-16,CUST-0085,Premium Tablet,Electronics,3,510.0,North,Consumer,Credit Card,1530.0
TX-10586,2024-10-08,CUST-0307,Mechanical Keyboard,Accessories,1,99.99,West,Consumer,PayPal,99.99
TX-10724,2024-05-28,CUST-0272,Ergonomic Chair,Office Supplies,6,299.99,West,Corporate,Cash,1799.94
TX-11995,2025-02-17,CUST-0269,Whiteboard,Office Supplies,7,79.99,East,Corporate,Cash,559.93
TX-12157,2024-01-24,CUST-0343,Smartwatch,Electronics,4,200.0,West,Small Business,Bank Transfer,800.0
TX-11175,2024-08-15,CUST-0194,Pro Laptop,Electronics,2,1200.0,South,Small Business,Bank Transfer,2400.0
TX-13128,2024-02-18,CUST-0243,Pro Laptop,Electronics,3,1200.0,West,Small Business,Credit Card,3600.0
TX-13250,2025-07-19,CUST-0239,Whiteboard,Office Supplies,3,66.39,South,Small Business,Bank Transfer,199.17000000000002
TX-12499,2025-11-13,CUST-0034,Pro Laptop,Electronics,8,1200.0,East,Corporate,Bank Transfer,9600.0
TX-12794,2024-09-06,CUST-0371,Ergonomic Chair,Office Supplies,2,299.99,East,Corporate,Bank Transfer,599.98
TX-11918,2025-07-17,CUST-0341,Premium Tablet,Electronics,7,504.0,North,Corporate,Cash,3528.0
TX-10776,2025-07-25,CUST-0386,Smartwatch,Electronics,2,200.0,North,Small Business,PayPal,400.0
TX-14750,2024-10-10,CUST-0225,Ergonomic Chair,Office Supplies,3,299.99,West,Consumer,Bank Transfer,899.97
TX-10949,2025-03-24,CUST-0235,Pro Laptop,Electronics,1,1200.0,East,Small Business,Credit Card,1200.0
TX-14775,2025-09-13,CUST-0130,Wireless Mouse,Accessories,3,45.99,West,Consumer,Bank Transfer,137.97
TX-10538,2025-05-19,CUST-0295,Gel Pens 12-Pack,Office Supplies,2,12.99,West,Small Business,Bank Transfer,25.98
TX-12057,2025-05-06,CUST-0011,Premium Tablet,Electronics,3,600.0,West,Consumer,PayPal,1800.0
TX-14192,2025-11-25,CUST-0029,4K Monitor,Electronics,5,350.0,South,Corporate,Bank Transfer,1750.0
TX-14395,2025-12-09,CUST-0370,Whiteboard,Office Supplies,9,79.99,South,Corporate,Cash,719.91
TX-10149,2025-04-20,CUST-0311,Noise-Cancelling Headphones,Electronics,7,250.0,East,Corporate,Bank Transfer,1750.0
TX-14281,2024-10-27,CUST-0286,Wireless Mouse,Accessories,7,49.99,West,Corporate,Cash,349.93
TX-11992,2024-05-15,CUST-0124,USB-C Multi-Hub,Accessories,3,39.99,West,Small Business,Cash,119.97
TX-13653,2025-12-08,CUST-0124,Smartwatch,Electronics,3,200.0,South,Small Business,Bank Transfer,600.0
TX-13410,2024-10-06,CUST-0043,Premium Notebook,Office Supplies,2,15.5,East,Consumer,Cash,31.0
TX-12252,2024-09-23,CUST-0041,USB-C Multi-Hub,Accessories,2,39.99,East,Small Business,Bank Transfer,79.98
TX-13673,2024-09-07,CUST-0387,Ergonomic Chair,Office Supplies,6,299.99,South,Corporate,Cash,1799.94
TX-10012,2025-11-17,CUST-0169,Gel Pens 12-Pack,Office Supplies,3,12.99,North,Consumer,Cash,38.97
TX-13794,2024-02-27,CUST-0289,Standing Desk,Office Supplies,2,450.0,North,Consumer,Cash,900.0
TX-13296,2025-02-17,CUST-0062,Premium Notebook,Office Supplies,2,15.5,North,Corporate,PayPal,31.0
TX-14778,2025-09-19,CUST-0051,USB-C Multi-Hub,Accessories,4,39.99,East,Consumer,PayPal,159.96
TX-10468,2024-07-16,CUST-0165,Wireless Mouse,Accessories,1,49.99,West,Small Business,PayPal,49.99
TX-13740,2024-12-17,CUST-0301,Ergonomic Chair,Office Supplies,1,299.99,West,Small Business,Bank Transfer,299.99
TX-10800,2025-08-10,CUST-0290,Desk Mat,Accessories,7,25.0,West,Corporate,Credit Card,175.0
TX-10472,2024-09-14,CUST-0295,Noise-Cancelling Headphones,Electronics,4,250.0,West,Small Business,Cash,1000.0
TX-11405,2024-05-03,CUST-0289,Ergonomic Chair,Office Supplies,3,299.99,North,Consumer,Credit Card,899.97
TX-11545,2024-07-14,CUST-0092,Wireless Mouse,Accessories,5,49.99,East,Corporate,Cash,249.95000000000002
TX-13842,2025-06-27,CUST-0396,Ergonomic Chair,Office Supplies,5,275.99,North,Corporate,Cash,1379.95
TX-12842,2024-04-23,CUST-0292,4K Monitor,Electronics,3,350.0,West,Corporate,Cash,1050.0
TX-12233,2025-06-19,CUST-0334,Pro Laptop,Electronics,2,1200.0,East,Small Business,Bank Transfer,2400.0
TX-14758,2025-02-13,CUST-0294,Standing Desk,Office Supplies,6,450.0,East,Corporate,Bank Transfer,2700.0
TX-10810,2024-10-06,CUST-0364,Mechanical Keyboard,Accessories,2,99.99,South,Small Business,PayPal,199.98
TX-12623,2025-12-16,CUST-0020,Desk Mat,Accessories,3,25.0,East,Corporate,Cash,75.0
TX-14546,2024-10-10,CUST-0288,Pro Laptop,Electronics,10,1200.0,West,Corporate,Bank Transfer,12000.0
TX-10907,2025-05-21,CUST-0021,Premium Notebook,Office Supplies,4,15.5,East,Consumer,Cash,62.0
TX-13852,2024-08-30,CUST-0341,Laptop Sleeve,Accessories,8,29.99,North,Corporate,Cash,239.92
TX-14615,2024-01-04,CUST-0126,Smartwatch,Electronics,1,200.0,North,Consumer,Bank Transfer,200.0
TX-10733,2025-11-14,CUST-0166,Standing Desk,Office Supplies,1,450.0,East,Small Business,Bank Transfer,450.0
TX-14049,2025-01-30,CUST-0233,Noise-Cancelling Headphones,Electronics,10,250.0,West,Corporate,Cash,2500.0
TX-11630,2024-03-02,CUST-0204,Wireless Mouse,Accessories,7,49.99,North,Corporate,Cash,349.93
TX-10599,2025-02-15,CUST-0337,4K Monitor,Electronics,4,350.0,West,Small Business,Bank Transfer,1400.0
TX-11483,2024-05-26,CUST-0377,Mechanical Keyboard,Accessories,8,99.99,South,Corporate,Bank Transfer,799.92
TX-12181,2025-07-17,CUST-0094,Whiteboard,Office Supplies,1,79.99,West,Consumer,Cash,79.99
TX-11665,2025-03-03,CUST-0003,Ergonomic Chair,Office Supplies,4,299.99,South,Consumer,Bank Transfer,1199.96
TX-11514,2025-02-04,CUST-0100,USB-C Multi-Hub,Accessories,3,39.99,North,Small Business,Cash,119.97
TX-12316,2024-10-15,CUST-0146,4K Monitor,Electronics,8,350.0,South,Corporate,PayPal,2800.0
TX-10505,2024-07-03,CUST-0265,Whiteboard,Office Supplies,1,79.99,West,Consumer,Bank Transfer,79.99
TX-10132,2025-01-15,CUST-0228,4K Monitor,Electronics,2,350.0,East,Small Business,Bank Transfer,700.0
TX-14917,2024-08-02,CUST-0120,Gel Pens 12-Pack,Office Supplies,2,12.99,West,Consumer,Credit Card,25.98
TX-11756,2024-09-26,CUST-0221,Premium Notebook,Office Supplies,5,15.5,East,Corporate,Bank Transfer,77.5
TX-14907,2025-10-27,CUST-0326,Whiteboard,Office Supplies,7,79.99,East,Corporate,PayPal,559.93
TX-10414,2025-10-17,CUST-0274,Wireless Mouse,Accessories,1,49.99,East,Small Business,Credit Card,49.99
TX-12559,2025-04-23,CUST-0399,Desk Mat,Accessories,3,25.0,West,Consumer,Cash,75.0
TX-14719,2025-09-13,CUST-0097,Pro Laptop,Electronics,4,1200.0,North,Small Business,PayPal,4800.0
TX-11670,2025-12-24,CUST-0144,Laptop Sleeve,Accessories,4,25.49,North,Small Business,Credit Card,101.96
TX-10287,2025-04-15,CUST-0009,Premium Tablet,Electronics,4,486.0,North,Small Business,Cash,1944.0
TX-14649,2024-02-22,CUST-0151,Pro Laptop,Electronics,9,1200.0,East,Corporate,Credit Card,10800.0
TX-14108,2025-12-05,CUST-0374,Gel Pens 12-Pack,Office Supplies,5,11.56,West,Corporate,Cash,57.800000000000004
TX-10429,2025-09-18,CUST-0015,Mechanical Keyboard,Accessories,9,88.99,West,Corporate,Cash,800.91
TX-10812,2025-04-19,CUST-0002,Noise-Cancelling Headphones,Electronics,3,212.5,East,Consumer,Cash,637.5
TX-13006,2025-10-11,CUST-0107,Premium Tablet,Electronics,4,492.0,West,Consumer,Bank Transfer,1968.0
TX-12094,2025-03-23,CUST-0002,Gel Pens 12-Pack,Office Supplies,2,12.99,East,Consumer,Credit Card,25.98
TX-12722,2025-12-13,CUST-0197,4K Monitor,Electronics,3,308.0,South,Consumer,Credit Card,924.0
TX-14402,2025-02-02,CUST-0131,Standing Desk,Office Supplies,7,450.0,South,Corporate,Cash,3150.0
TX-14947,2024-03-15,CUST-0080,Pro Laptop,Electronics,2,1200.0,East,Corporate,Bank Transfer,2400.0
TX-13891,2025-01-11,CUST-0388,USB-C Multi-Hub,Accessories,2,35.99,North,Consumer,Credit Card,71.98
TX-13132,2025-07-11,CUST-0284,Premium Notebook,Office Supplies,1,15.5,South,Small Business,Cash,15.5
TX-13526,2024-03-25,CUST-0072,Smartwatch,Electronics,1,200.0,North,Small Business,Bank Transfer,200.0
TX-10589,2025-07-05,CUST-0098,Desk Mat,Accessories,2,25.0,South,Small Business,Bank Transfer,50.0
TX-12101,2025-06-18,CUST-0131,Wireless Mouse,Accessories,6,49.99,South,Corporate,Bank Transfer,299.94
TX-11892,2024-09-23,CUST-0202,Noise-Cancelling Headphones,Electronics,9,250.0,South,Corporate,Credit Card,2250.0
TX-10465,2025-04-01,CUST-0124,Laptop Sleeve,Accessories,2,29.99,West,Small Business,Credit Card,59.98
TX-13616,2025-03-14,CUST-0247,Pro Laptop,Electronics,1,1200.0,West,Small Business,Credit Card,1200.0
TX-13545,2024-12-25,CUST-0274,Desk Mat,Accessories,1,25.0,East,Small Business,Credit Card,25.0
TX-14354,2025-11-23,CUST-0144,Whiteboard,Office Supplies,3,79.99,North,Small Business,Cash,239.96999999999997
TX-13459,2024-11-23,CUST-0300,Noise-Cancelling Headphones,Electronics,3,215.0,East,Small Business,PayPal,645.0
TX-14953,2025-07-02,CUST-0137,Laptop Sleeve,Accessories,4,29.99,South,Consumer,Cash,119.96
TX-14560,2025-08-22,CUST-0310,Pro Laptop,Electronics,2,972.0,South,Corporate,Cash,1944.0
TX-14431,2025-02-28,CUST-0117,Laptop Sleeve,Accessories,3,29.99,East,Consumer,Bank Transfer,89.97
TX-12123,2025-03-21,CUST-0118,Mechanical Keyboard,Accessories,3,99.99,South,Consumer,Bank Transfer,299.96999999999997
TX-14215,2024-03-27,CUST-0296,Wireless Mouse,Accessories,10,49.99,South,Corporate,Bank Transfer,499.90000000000003
TX-14882,2025-12-11,CUST-0378,USB-C Multi-Hub,Accessories,2,39.99,North,Small Business,Credit Card,79.98
TX-10944,2024-10-16,CUST-0045,Desk Mat,Accessories,4,21.5,East,Corporate,PayPal,86.0
TX-11270,2024-11-12,CUST-0385,Gel Pens 12-Pack,Office Supplies,10,12.99,South,Corporate,PayPal,129.9
TX-11652,2024-02-22,CUST-0164,Wireless Mouse,Accessories,2,46.99,East,Consumer,Cash,93.98
TX-12977,2025-03-05,CUST-0232,Premium Notebook,Office Supplies,2,15.5,East,Small Business,Cash,31.0
TX-10577,2025-11-28,CUST-0166,Pro Laptop,Electronics,1,1200.0,East,Small Business,Bank Transfer,1200.0
TX-12628,2024-03-21,CUST-0161,USB-C Multi-Hub,Accessories,3,39.99,East,Consumer,Cash,119.97
TX-13689,2025-07-29,CUST-0091,Whiteboard,Office Supplies,2,79.99,South,Small Business,Bank Transfer,159.98
TX-10721,2025-02-26,CUST-0395,Standing Desk,Office Supplies,4,450.0,East,Consumer,PayPal,1800.0
TX-12266,2024-05-14,CUST-0388,Ergonomic Chair,Office Supplies,3,245.99,North,Consumer,Bank Transfer,737.97
TX-10911,2024-12-02,CUST-0349,Smartwatch,Electronics,7,200.0,East,Corporate,Credit Card,1400.0
TX-10553,2025-04-19,CUST-0075,Noise-Cancelling Headphones,Electronics,4,250.0,North,Small Business,Cash,1000.0
TX-10952,2024-05-21,CUST-UNKNOWN,Smartwatch,Electronics,4,200.0,West,Small Business,Credit Card,800.0
TX-10544,2025-12-18,CUST-0187,Premium Notebook,Office Supplies,4,15.5,South,Small Business,PayPal,62.0
TX-10422,2025-06-07,CUST-0371,Noise-Cancelling Headphones,Electronics,5,250.0,East,Corporate,Cash,1250.0
TX-13194,2024-05-15,CUST-0254,Ergonomic Chair,Office Supplies,4,299.99,North,Consumer,Cash,1199.96
TX-11049,2024-12-10,CUST-0240,Gel Pens 12-Pack,Office Supplies,7,12.99,East,Corporate,Cash,90.93
TX-12488,2025-12-17,CUST-0015,Laptop Sleeve,Accessories,3,28.19,West,Corporate,PayPal,84.57000000000001
TX-14948,2025-06-02,CUST-0295,Whiteboard,Office Supplies,1,79.99,South,Small Business,Bank Transfer,79.99
TX-13865,2025-01-21,CUST-0043,4K Monitor,Electronics,4,350.0,East,Consumer,PayPal,1400.0
TX-11210,2025-01-24,CUST-0209,USB-C Multi-Hub,Accessories,2,39.99,South,Consumer,PayPal,79.98
TX-14709,2024-02-03,CUST-0051,4K Monitor,Electronics,2,350.0,East,Consumer,PayPal,700.0
TX-14996,2025-02-21,CUST-0112,Mechanical Keyboard,Accessories,5,92.99,West,Corporate,Bank Transfer,464.95
TX-10677,2024-07-25,CUST-0048,Whiteboard,Office Supplies,1,79.99,East,Consumer,Cash,79.99
TX-10290,2025-12-17,CUST-0220,Wireless Mouse,Accessories,3,49.99,West,Corporate,Credit Card,149.97
TX-10626,2025-06-28,CUST-0102,Desk Mat,Accessories,1,25.0,North,Consumer,Credit Card,25.0
TX-14581,2024-02-03,CUST-0247,Wireless Mouse,Accessories,3,49.99,West,Small Business,PayPal,149.97
TX-10252,2025-05-05,CUST-0299,Whiteboard,Office Supplies,10,79.99,North,Corporate,Cash,799.9
TX-14058,2024-03-24,CUST-0274,Desk Mat,Accessories,3,25.0,East,Small Business,Bank Transfer,75.0
TX-10350,2025-12-11,CUST-0315,Standing Desk,Office Supplies,2,450.0,North,Small Business,Cash,900.0
TX-14111,2025-08-26,CUST-0291,Gel Pens 12-Pack,Office Supplies,2,12.99,North,Small Business,Cash,25.98
TX-12302,2025-12-10,CUST-0361,Whiteboard,Office Supplies,3,79.99,South,Consumer,PayPal,239.96999999999997
TX-14077,2024-07-24,CUST-0064,Whiteboard,Office Supplies,4,79.99,West,Small Business,Cash,319.96
TX-10471,2024-06-06,CUST-0013,Premium Notebook,Office Supplies,1,14.26,East,Consumer,Credit Card,14.26
TX-10090,2025-03-28,CUST-0324,Premium Notebook,Office Supplies,1,15.5,North,Small Business,Bank Transfer,15.5
TX-11600,2025-10-14,CUST-0217,Ergonomic Chair,Office Supplies,2,299.99,South,Small Business,Bank Transfer,599.98
TX-14624,2025-06-11,CUST-0071,Premium Notebook,Office Supplies,4,15.5,South,Corporate,Bank Transfer,62.0
TX-11632,2025-08-16,CUST-0058,Mechanical Keyboard,Accessories,3,99.99,North,Consumer,Cash,299.96999999999997
TX-13084,2024-10-29,CUST-0337,Noise-Cancelling Headphones,Electronics,2,250.0,West,Small Business,Bank Transfer,500.0
TX-10026,2024-12-05,CUST-0226,4K Monitor,Electronics,9,350.0,South,Corporate,Credit Card,3150.0
TX-12124,2024-06-10,CUST-0305,Laptop Sleeve,Accessories,2,29.99,North,Consumer,Cash,59.98
TX-14081,2025-02-14,CUST-0107,Laptop Sleeve,Accessories,3,27.29,West,Consumer,Credit Card,81.87
TX-12707,2025-09-22,CUST-0088,Laptop Sleeve,Accessories,1,29.99,West,Small Business,Credit Card,29.99
TX-11988,2025-03-09,CUST-0121,Premium Tablet,Electronics,1,600.0,South,Consumer,Credit Card,600.0
TX-14001,2025-03-03,CUST-0376,Pro Laptop,Electronics,2,1200.0,South,Consumer,PayPal,2400.0
TX-11144,2024-05-30,CUST-0308,Standing Desk,Office Supplies,2,450.0,North,Corporate,Bank Transfer,900.0
TX-11578,2024-12-18,CUST-0352,Standing Desk,Office Supplies,9,450.0,South,Corporate,Cash,4050.0
TX-11420,2025-10-19,CUST-0107,Desk Mat,Accessories,3,25.0,West,Consumer,Bank Transfer,75.0
TX-13752,2025-09-28,CUST-0398,USB-C Multi-Hub,Accessories,4,39.99,North,Corporate,Credit Card,159.96
TX-13295,2025-04-08,CUST-0315,Noise-Cancelling Headphones,Electronics,2,250.0,North,Small Business,Bank Transfer,500.0
TX-11728,2025-11-19,CUST-0168,Pro Laptop,Electronics,3,1200.0,East,Small Business,Credit Card,3600.0
TX-14751,2025-12-10,CUST-0372,Whiteboard,Office Supplies,3,79.99,East,Corporate,Cash,239.96999999999997
TX-13984,2024-09-16,CUST-0012,Laptop Sleeve,Accessories,3,29.99,West,Small Business,PayPal,89.97
TX-10254,2025-11-04,CUST-0086,Laptop Sleeve,Accessories,1,29.99,West,Consumer,Cash,29.99
TX-11844,2025-01-31,CUST-0165,Laptop Sleeve,Accessories,2,29.99,West,Small Business,Cash,59.98
TX-13655,2024-06-16,CUST-0384,Premium Notebook,Office Supplies,10,15.5,South,Corporate,Bank Transfer,155.0
TX-10798,2024-06-15,CUST-0063,Smartwatch,Electronics,4,200.0,West,Small Business,PayPal,800.0
TX-14336,2025-12-13,CUST-0099,Mechanical Keyboard,Accessories,2,99.99,South,Consumer,Cash,199.98
TX-14631,2024-10-24,CUST-0014,Gel Pens 12-Pack,Office Supplies,3,12.99,South,Small Business,Bank Transfer,38.97
TX-10764,2025-07-04,CUST-0091,Pro Laptop,Electronics,4,1092.0,South,Small Business,Credit Card,4368.0
TX-14236,2024-09-06,CUST-0163,Smartwatch,Electronics,3,200.0,South,Corporate,Credit Card,600.0
TX-14787,2024-05-07,CUST-0127,Desk Mat,Accessories,4,25.0,South,Consumer,Bank Transfer,100.0
TX-12567,2025-08-25,CUST-0061,Standing Desk,Office Supplies,4,450.0,West,Small Business,Credit Card,1800.0
TX-14674,2025-04-05,CUST-0334,USB-C Multi-Hub,Accessories,4,39.99,East,Small Business,Cash,159.96
TX-10315,2025-11-02,CUST-0214,USB-C Multi-Hub,Accessories,3,39.99,West,Small Business,Credit Card,119.97
TX-13080,2024-09-02,CUST-0320,Smartwatch,Electronics,1,200.0,South,Consumer,PayPal,200.0
TX-11255,2025-07-18,CUST-0216,Premium Tablet,Electronics,5,600.0,North,Corporate,Credit Card,3000.0
TX-11618,2025-02-17,CUST-UNKNOWN,Premium Notebook,Office Supplies,4,15.5,North,Consumer,PayPal,62.0
TX-10683,2025-03-27,CUST-0344,Noise-Cancelling Headphones,Electronics,4,250.0,South,Corporate,PayPal,1000.0
TX-14213,2025-06-20,CUST-0098,Premium Tablet,Electronics,3,600.0,South,Small Business,PayPal,1800.0
TX-13162,2024-05-22,CUST-0159,Desk Mat,Accessories,1,22.0,North,Consumer,Cash,22.0
TX-10069,2025-03-09,CUST-0370,Noise-Cancelling Headphones,Electronics,6,217.5,South,Corporate,Bank Transfer,1305.0
TX-11437,2024-02-14,CUST-0161,Whiteboard,Office Supplies,2,71.19,East,Consumer,Bank Transfer,142.38
TX-13972,2024-06-19,CUST-0221,Noise-Cancelling Headphones,Electronics,9,250.0,East,Corporate,PayPal,2250.0
TX-14252,2024-01-04,CUST-0354,Whiteboard,Office Supplies,8,79.99,North,Corporate,PayPal,639.92
TX-13370,2025-12-23,CUST-0159,Premium Tablet,Electronics,3,600.0,North,Consumer,Cash,1800.0
TX-12029,2025-01-10,CUST-0348,USB-C Multi-Hub,Accessories,1,35.99,West,Small Business,Credit Card,35.99
TX-13151,2024-01-09,CUST-0190,Premium Tablet,Electronics,1,600.0,South,Consumer,Cash,600.0
