Transaction_ID,Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Region,Customer_Segment,Payment_Method
TX-13814,2024-09-04,CUST-0192,Desk Mat, accessories,8.0,22.5, North ,Corporate,Cash
TX-12337,2024-10-21,CUST-0272,Gel Pens 12-Pack,Office Supplies,6.0,12.99,West,Corporate,PayPal
TX-14025,2025-02-05,CUST-0110,Premium Tablet,Electronics ,3.0,600.0, North ,Small Business,PayPal
TX-10805,2025-09-11,CUST-0262,Noise-Cancelling Headphones,Electronics ,4.0,250.0, North ,Consumer,PayPal
TX-13112,2024-01-05,CUST-0044,Premium Notebook,Office Supplies,2.0,15.5,south,Consumer,Credit Card
TX-14259,2025-10-12,CUST-0028,Smartwatch,Electronics ,2.0,178.0,,Consumer,Cash
TX-14711,2024-01-07,CUST-0363,Premium Notebook,Office Supplies,5.0,15.5,West,Corporate,Cash
TX-14657,2024-03-05,CUST-0287,Laptop Sleeve, accessories,2.0,29.99,East,Small Business,Bank Transfer
TX-11717,2024-05-09,CUST-0049,Smartwatch,Electronics ,3.0,200.0,West,Corporate,Credit Card
TX-13905,2024-11-05,CUST-0274,4K Monitor,Electronics ,3.0,350.0,East,Small Business,Cash
TX-12784,2024-06-12,CUST-0268,Whiteboard,Office Supplies,1.0,73.59,West,Small Business,Credit Card
TX-11281,2025-08-05,CUST-0250,Noise-Cancelling Headphones,Electronics ,3.0,250.0,East,Consumer,Cash
TX-14955,2025-01-21,CUST-0051,Standing Desk,Office Supplies,2.0,423.0,East,Consumer,Cash
TX-14177,2024-10-01,CUST-0039,Gel Pens 12-Pack,Office Supplies,3.0,12.99,south,Consumer,Credit Card
TX-13941,2025-10-27,CUST-0400,Noise-Cancelling Headphones,Electronics ,2.0,250.0, North ,Consumer,Cash
TX-12457,2024-04-02,CUST-0344,Mechanical Keyboard, accessories,9.0,99.99,south,Corporate,Bank Transfer
TX-12886,2024-05-26,CUST-0016,Premium Tablet,Electronics ,2.0,600.0,East,Consumer,PayPal
TX-12692,2025-07-05,CUST-0223,Desk Mat, accessories,10.0,25.0,south,Corporate,Cash
TX-13189,2025-03-18,CUST-0321,Mechanical Keyboard, accessories,2.0,99.99, North ,Small Business,Cash
TX-11412,2024-06-11,CUST-0119,Pro Laptop,Electronics ,4.0,1200.0,south,Small Business,Cash
TX-10426,2024-12-16,CUST-0205,Premium Notebook,Office Supplies,8.0,15.5, North ,Corporate,Cash
TX-10230,2024-06-24,CUST-0043,Gel Pens 12-Pack,Office Supplies,3.0,12.99,East,Consumer,Credit Card
TX-13747,2025-11-19,CUST-0116,Desk Mat, accessories,2.0,25.0,West,Small Business,Bank Transfer
TX-13827,2025-09-10,CUST-0400,Noise-Cancelling Headphones,Electronics ,2.0,250.0, North ,Consumer,Credit Card
TX-14308,2024-02-09,CUST-0186,Mechanical Keyboard, accessories,3.0,99.99, North ,Small Business,Cash
TX-10416,2025-04-30,CUST-0360,Premium Tablet,Electronics ,1.0,600.0, North ,Small Business,Bank Transfer
TX-13011,2025-11-05,CUST-0087,Premium Notebook,Office Supplies,2.0,15.5,south,Consumer,Bank Transfer
TX-11837,2025-06-08,CUST-0218,Premium Notebook,Office Supplies,2.0,15.5,East,Consumer,Bank Transfer
TX-11786,2024-02-18,CUST-0198,Noise-Cancelling Headphones,Electronics ,1.0,250.0,south,Consumer,Cash
TX-12369,2025-12-08,CUST-0115,Gel Pens 12-Pack,Office Supplies,3.0,12.99, North ,Consumer,Credit Card
TX-10811,2024-10-23,CUST-0022,Whiteboard,Office Supplies,3.0,79.99,West,Small Business,Cash
TX-11973,2025-09-16,CUST-0085,Premium Tablet,Electronics ,3.0,510.0, North ,Consumer,Credit Card
TX-10586,2024-10-08,CUST-0307,Mechanical Keyboard, accessories,1.0,99.99,West,Consumer,PayPal
TX-10724,2024-05-28,CUST-0272,Ergonomic Chair,Office Supplies,6.0,299.99,West,Corporate,Cash
TX-11995,2025-02-17,CUST-0269,Whiteboard,Office Supplies,7.0,79.99,East,Corporate,Cash
TX-12157,2024-01-24,CUST-0343,Smartwatch,Electronics ,4.0,200.0,West,Small Business,Bank Transfer
TX-11175,2024-08-15,CUST-0194,Pro Laptop,Electronics ,2.0,1200.0,south,Small Business,Bank Transfer
TX-13128,2024-02-18,CUST-0243,Pro Laptop,Electronics ,3.0,1200.0,West,Small Business,Credit Card
TX-13250,2025-07-19,CUST-0239,Whiteboard,Office Supplies,3.0,66.39,south,Small Business,Bank Transfer
TX-12499,11/13/2025,CUST-0034,Pro Laptop,Electronics ,8.0,1200.0,East,Corporate,Bank Transfer
TX-12794,2024-09-06,CUST-0371,Ergonomic Chair,Office Supplies,2.0,299.99,East,Corporate,Bank Transfer
TX-11918,2025-07-17,CUST-0341,Premium Tablet,Electronics ,7.0,504.0, North ,Corporate,Cash
TX-10776,2025-07-25,CUST-0386,Smartwatch,Electronics ,2.0,200.0, North ,Small Business,PayPal
TX-14750,2024-10-10,CUST-0225,Ergonomic Chair,Office Supplies,3.0,299.99,West,Consumer,Bank Transfer
TX-10949,2025-03-24,CUST-0235,Pro Laptop,Electronics ,1.0,1200.0,East,Small Business,Credit Card
TX-14775,2025-09-13,CUST-0130,Wireless Mouse, accessories,3.0,45.99,West,Consumer,Bank Transfer
TX-10538,2025-05-19,CUST-0295,Gel Pens 12-Pack,Office Supplies,2.0,12.99,West,Small Business,Bank Transfer
TX-12057,2025-05-06,CUST-0011,Premium Tablet,Electronics ,3.0,600.0,West,Consumer,PayPal
TX-14192,2025-11-25,CUST-0029,4K Monitor,Electronics ,5.0,350.0,south,Corporate,Bank Transfer
TX-14395,2025-12-09,CUST-0370,Whiteboard,Office Supplies,9.0,79.99,south,Corporate,Cash
TX-10149,2025-04-20,CUST-0311,Noise-Cancelling Headphones,Electronics ,7.0,250.0,East,Corporate,Bank Transfer
TX-14281,2024-10-27,CUST-0286,Wireless Mouse, accessories,7.0,49.99,West,Corporate,Cash
TX-11992,2024-05-15,CUST-0124,USB-C Multi-Hub, accessories,3.0,39.99,West,Small Business,Cash
TX-13653,2025-12-08,CUST-0124,Smartwatch,Electronics ,3.0,200.0,,Small Business,Bank Transfer
TX-13410,2024-10-06,CUST-0043,Premium Notebook,Office Supplies,2.0,15.5,East,Consumer,Cash
TX-12252,2024-09-23,CUST-0041,USB-C Multi-Hub, accessories,2.0,39.99,East,Small Business,Bank Transfer
TX-13673,2024-09-07,CUST-0387,Ergonomic Chair,Office Supplies,6.0,299.99,south,Corporate,Cash
TX-10012,2025-11-17,CUST-0169,Gel Pens 12-Pack,Office Supplies,3.0,12.99, North ,Consumer,Cash
TX-13794,2024-02-27,CUST-0289,Standing Desk,Office Supplies,2.0,450.0, North ,Consumer,Cash
TX-13296,2025-02-17,CUST-0062,Premium Notebook,Office Supplies,2.0,15.5, North ,Corporate,PayPal
TX-14778,2025-09-19,CUST-0051,USB-C Multi-Hub, accessories,4.0,39.99,East,Consumer,PayPal
TX-10468,2024-07-16,CUST-0165,Wireless Mouse, accessories,1.0,49.99,West,Small Business,PayPal
TX-13740,2024-12-17,CUST-0301,Ergonomic Chair,Office Supplies,1.0,299.99,West,Small Business,Bank Transfer
TX-10800,2025-08-10,CUST-0290,Desk Mat, accessories,7.0,25.0,West,Corporate,Credit Card
TX-10472,2024-09-14,CUST-0295,Noise-Cancelling Headphones,Electronics ,4.0,250.0,West,Small Business,Cash
TX-11405,2024-05-03,CUST-0289,Ergonomic Chair,Office Supplies,3.0,299.99, North ,Consumer,Credit Card
TX-11545,2024-07-14,CUST-0092,Wireless Mouse, accessories,5.0,49.99,East,Corporate,Cash
TX-13842,2025-06-27,CUST-0396,Ergonomic Chair,Office Supplies,5.0,275.99, North ,Corporate,Cash
TX-12842,2024-04-23,CUST-0292,4K Monitor,Electronics ,3.0,350.0,West,Corporate,Cash
TX-12233,2025-06-19,CUST-0334,Pro Laptop,Electronics ,2.0,1200.0,East,Small Business,Bank Transfer
TX-14758,2025-02-13,CUST-0294,Standing Desk,Office Supplies,6.0,450.0,East,Corporate,Bank Transfer
TX-10810,2024-10-06,CUST-0364,Mechanical Keyboard, accessories,2.0,99.99,south,Small Business,PayPal
TX-12623,2025-12-16,CUST-0020,Desk Mat, accessories,,25.0,East,Corporate,Cash
TX-14546,2024-10-10,CUST-0288,Pro Laptop,Electronics ,10.0,1200.0,West,Corporate,Bank Transfer
TX-10907,2025-05-21,CUST-0021,Premium Notebook,Office Supplies,4.0,15.5,East,Consumer,Cash
TX-13852,2024-08-30,CUST-0341,Laptop Sleeve, accessories,8.0,29.99, North ,Corporate,Cash
TX-14615,2024-01-04,CUST-0126,Smartwatch,Electronics ,1.0,200.0, North ,Consumer,Bank Transfer
TX-10733,2025-11-14,CUST-0166,Standing Desk,Office Supplies,1.0,450.0,East,Small Business,Bank Transfer
TX-14049,2025-01-30,CUST-0233,Noise-Cancelling Headphones,Electronics ,10.0,250.0,West,Corporate,Cash
TX-11630,2024-03-02,CUST-0204,Wireless Mouse, accessories,7.0,49.99, North ,Corporate,Cash
TX-10599,2025-02-15,CUST-0337,4K Monitor,Electronics ,4.0,350.0,West,Small Business,Bank Transfer
TX-11483,2024-05-26,CUST-0377,Mechanical Keyboard, accessories,8.0,99.99,south,Corporate,Bank Transfer
TX-12181,07/17/2025,CUST-0094,Whiteboard,Office Supplies,1.0,79.99,West,Consumer,Cash
TX-11665,2025-03-03,CUST-0003,Ergonomic Chair,Office Supplies,4.0,299.99,south,Consumer,Bank Transfer
TX-11514,2025-02-04,CUST-0100,USB-C Multi-Hub, accessories,3.0,39.99, North ,Small Business,Cash
TX-12316,2024-10-15,CUST-0146,4K Monitor,Electronics ,8.0,350.0,south,Corporate,PayPal
TX-10505,2024-07-03,CUST-0265,Whiteboard,Office Supplies,1.0,79.99,West,Consumer,Bank Transfer
TX-10132,2025-01-15,CUST-0228,4K Monitor,Electronics ,2.0,350.0,East,Small Business,Bank Transfer
TX-14917,2024-08-02,CUST-0120,Gel Pens 12-Pack,Office Supplies,2.0,12.99,West,Consumer,Credit Card
TX-11756,2024-09-26,CUST-0221,Premium Notebook,Office Supplies,5.0,15.5,East,Corporate,Bank Transfer
TX-14907,2025-10-27,CUST-0326,Whiteboard,Office Supplies,7.0,79.99,East,Corporate,PayPal
TX-10414,2025-10-17,CUST-0274,Wireless Mouse, accessories,1.0,49.99,East,Small Business,Credit Card
TX-12559,2025-04-23,CUST-0399,Desk Mat, accessories,3.0,25.0,West,Consumer,Cash
TX-14719,2025-09-13,CUST-0097,Pro Laptop,Electronics ,4.0,1200.0, North ,Small Business,PayPal
TX-11670,2025-12-24,CUST-0144,Laptop Sleeve, accessories,4.0,25.49, North ,Small Business,Credit Card
TX-10287,2025-04-15,CUST-0009,Premium Tablet,Electronics ,4.0,486.0, North ,Small Business,Cash
TX-14649,2024-02-22,CUST-0151,Pro Laptop,Electronics ,9.0,1200.0,East,Corporate,Credit Card
TX-14108,2025-12-05,CUST-0374,Gel Pens 12-Pack,Office Supplies,5.0,11.56,West,Corporate,Cash
TX-10429,2025-09-18,CUST-0015,Mechanical Keyboard, accessories,9.0,88.99,West,Corporate,Cash
TX-10812,2025-04-19,CUST-0002,Noise-Cancelling Headphones,Electronics ,3.0,212.5,East,Consumer,Cash
TX-13006,2025-10-11,CUST-0107,Premium Tablet,Electronics ,4.0,492.0,West,Consumer,Bank Transfer
TX-12094,2025-03-23,CUST-0002,Gel Pens 12-Pack,Office Supplies,2.0,12.99,East,Consumer,Credit Card
TX-12722,2025-12-13,CUST-0197,4K Monitor,Electronics ,3.0,308.0,south,Consumer,Credit Card
TX-14402,2025-02-02,CUST-0131,Standing Desk,Office Supplies,7.0,450.0,south,Corporate,Cash
TX-14947,2024-03-15,CUST-0080,Pro Laptop,Electronics ,2.0,1200.0,East,Corporate,Bank Transfer
TX-13891,2025-01-11,CUST-0388,USB-C Multi-Hub, accessories,2.0,35.99, North ,Consumer,Credit Card
TX-13132,2025-07-11,CUST-0284,Premium Notebook,Office Supplies,1.0,15.5,south,Small Business,Cash
TX-13526,2024-03-25,CUST-0072,Smartwatch,Electronics ,1.0,200.0, North ,Small Business,Bank Transfer
TX-10589,2025-07-05,CUST-0098,Desk Mat, accessories,2.0,25.0,south,Small Business,Bank Transfer
TX-12101,2025-06-18,CUST-0131,Wireless Mouse, accessories,6.0,49.99,south,Corporate,Bank Transfer
TX-11892,2024-09-23,CUST-0202,Noise-Cancelling Headphones,Electronics ,9.0,250.0,south,Corporate,Credit Card
TX-10465,2025-04-01,CUST-0124,Laptop Sleeve, accessories,2.0,29.99,West,Small Business,Credit Card
TX-13616,2025-03-14,CUST-0247,Pro Laptop,Electronics ,1.0,1200.0,West,Small Business,Credit Card
TX-13545,2024-12-25,CUST-0274,Desk Mat, accessories,1.0,25.0,East,Small Business,Credit Card
TX-14354,2025-11-23,CUST-0144,Whiteboard,Office Supplies,3.0,79.99, North ,Small Business,Cash
TX-13459,2024-11-23,CUST-0300,Noise-Cancelling Headphones,Electronics ,3.0,215.0,East,Small Business,PayPal
TX-14953,2025-07-02,CUST-0137,Laptop Sleeve, accessories,4.0,29.99,south,Consumer,Cash
TX-14560,2025-08-22,CUST-0310,Pro Laptop,Electronics ,2.0,972.0,south,Corporate,Cash
TX-14431,2025-02-28,CUST-0117,Laptop Sleeve, accessories,3.0,29.99,East,Consumer,Bank Transfer
TX-12123,2025-03-21,CUST-0118,Mechanical Keyboard, accessories,3.0,99.99,south,Consumer,Bank Transfer
TX-14215,2024-03-27,CUST-0296,Wireless Mouse, accessories,10.0,49.99,south,Corporate,Bank Transfer
TX-14882,2025-12-11,CUST-0378,USB-C Multi-Hub, accessories,2.0,39.99, North ,Small Business,Credit Card
TX-10944,2024-10-16,CUST-0045,Desk Mat, accessories,4.0,21.5,East,Corporate,PayPal
TX-11270,2024-11-12,CUST-0385,Gel Pens 12-Pack,Office Supplies,10.0,12.99,south,Corporate,PayPal
TX-11652,2024-02-22,CUST-0164,Wireless Mouse, accessories,2.0,46.99,East,Consumer,Cash
TX-12977,2025-03-05,CUST-0232,Premium Notebook,Office Supplies,2.0,15.5,East,Small Business,Cash
TX-10577,2025-11-28,CUST-0166,Pro Laptop,Electronics ,1.0,1200.0,East,Small Business,Bank Transfer
TX-12628,2024-03-21,CUST-0161,USB-C Multi-Hub, accessories,3.0,39.99,East,Consumer,Cash
TX-13689,2025-07-29,CUST-0091,Whiteboard,Office Supplies,2.0,79.99,south,Small Business,Bank Transfer
TX-10721,2025-02-26,CUST-0395,Standing Desk,Office Supplies,4.0,450.0,East,Consumer,PayPal
TX-12266,2024-05-14,CUST-0388,Ergonomic Chair,Office Supplies,3.0,245.99, North ,Consumer,Bank Transfer
TX-10911,2024-12-02,CUST-0349,Smartwatch,Electronics ,7.0,200.0,East,Corporate,Credit Card
TX-10553,2025-04-19,CUST-0075,Noise-Cancelling Headphones,Electronics ,4.0,250.0, North ,Small Business,Cash
TX-10952,2024-05-21,,Smartwatch,Electronics ,4.0,200.0,West,Small Business,Credit Card
TX-10544,2025-12-18,CUST-0187,Premium Notebook,Office Supplies,4.0,15.5,south,Small Business,PayPal
TX-10422,2025-06-07,CUST-0371,Noise-Cancelling Headphones,Electronics ,5.0,250.0,East,Corporate,Cash
TX-13194,2024-05-15,CUST-0254,Ergonomic Chair,Office Supplies,4.0,299.99, North ,Consumer,Cash
TX-11049,2024-12-10,CUST-0240,Gel Pens 12-Pack,Office Supplies,7.0,12.99,East,Corporate,Cash
TX-12488,2025-12-17,CUST-0015,Laptop Sleeve, accessories,3.0,28.19,West,Corporate,PayPal
TX-14948,2025-06-02,CUST-0295,Whiteboard,Office Supplies,1.0,79.99,,Small Business,Bank Transfer
TX-13865,2025-01-21,CUST-0043,4K Monitor,Electronics ,4.0,350.0,East,Consumer,PayPal
TX-11210,2025-01-24,CUST-0209,USB-C Multi-Hub, accessories,2.0,39.99,south,Consumer,PayPal
TX-14709,2024-02-03,CUST-0051,4K Monitor,Electronics ,2.0,350.0,East,Consumer,PayPal
TX-14996,2025-02-21,CUST-0112,Mechanical Keyboard, accessories,5.0,92.99,West,Corporate,Bank Transfer
TX-10677,2024-07-25,CUST-0048,Whiteboard,Office Supplies,1.0,79.99,East,Consumer,Cash
TX-10290,2025-12-17,CUST-0220,Wireless Mouse, accessories,3.0,49.99,West,Corporate,Credit Card
TX-10626,2025-06-28,CUST-0102,Desk Mat, accessories,1.0,25.0, North ,Consumer,Credit Card
TX-14581,2024-02-03,CUST-0247,Wireless Mouse, accessories,3.0,49.99,West,Small Business,PayPal
TX-10252,2025-05-05,CUST-0299,Whiteboard,Office Supplies,10.0,79.99, North ,Corporate,Cash
TX-14058,2024-03-24,CUST-0274,Desk Mat, accessories,3.0,25.0,East,Small Business,Bank Transfer
TX-10350,2025-12-11,CUST-0315,Standing Desk,Office Supplies,2.0,450.0, North ,Small Business,Cash
TX-14111,08/26/2025,CUST-0291,Gel Pens 12-Pack,Office Supplies,2.0,12.99, North ,Small Business,Cash
TX-12302,2025-12-10,CUST-0361,Whiteboard,Office Supplies,3.0,79.99,,Consumer,PayPal
TX-14077,2024-07-24,CUST-0064,Whiteboard,Office Supplies,4.0,79.99,West,Small Business,Cash
TX-10471,2024-06-06,CUST-0013,Premium Notebook,Office Supplies,1.0,14.26,East,Consumer,Credit Card
TX-10090,2025-03-28,CUST-0324,Premium Notebook,Office Supplies,1.0,15.5, North ,Small Business,Bank Transfer
TX-11600,2025-10-14,CUST-0217,Ergonomic Chair,Office Supplies,2.0,299.99,south,Small Business,Bank Transfer
TX-14624,2025-06-11,CUST-0071,Premium Notebook,Office Supplies,4.0,15.5,south,Corporate,Bank Transfer
TX-11632,2025-08-16,CUST-0058,Mechanical Keyboard, accessories,3.0,99.99, North ,Consumer,Cash
TX-13084,2024-10-29,CUST-0337,Noise-Cancelling Headphones,Electronics ,2.0,250.0,West,Small Business,Bank Transfer
TX-10026,2024-12-05,CUST-0226,4K Monitor,Electronics ,9.0,350.0,south,Corporate,Credit Card
TX-12124,2024-06-10,CUST-0305,Laptop Sleeve, accessories,2.0,29.99, North ,Consumer,Cash
TX-14081,2025-02-14,CUST-0107,Laptop Sleeve, accessories,,27.29,West,Consumer,Credit Card
TX-12707,2025-09-22,CUST-0088,Laptop Sleeve, accessories,1.0,29.99,West,Small Business,Credit Card
TX-11988,2025-03-09,CUST-0121,Premium Tablet,Electronics ,1.0,600.0,,Consumer,Credit Card
TX-14001,2025-03-03,CUST-0376,Pro Laptop,Electronics ,2.0,1200.0,south,Consumer,PayPal
TX-11144,2024-05-30,CUST-0308,Standing Desk,Office Supplies,2.0,450.0, North ,Corporate,Bank Transfer
TX-11578,2024-12-18,CUST-0352,Standing Desk,Office Supplies,9.0,450.0,south,Corporate,Cash
TX-11420,2025-10-19,CUST-0107,Desk Mat, accessories,3.0,25.0,West,Consumer,Bank Transfer
TX-13752,2025-09-28,CUST-0398,USB-C Multi-Hub, accessories,4.0,39.99, North ,Corporate,Credit Card
TX-13295,2025-04-08,CUST-0315,Noise-Cancelling Headphones,Electronics ,2.0,250.0, North ,Small Business,Bank Transfer
TX-11728,2025-11-19,CUST-0168,Pro Laptop,Electronics ,3.0,1200.0,East,Small Business,Credit Card
TX-14751,2025-12-10,CUST-0372,Whiteboard,Office Supplies,3.0,79.99,East,Corporate,Cash
TX-13984,2024-09-16,CUST-0012,Laptop Sleeve, accessories,3.0,29.99,West,Small Business,PayPal
TX-10254,2025-11-04,CUST-0086,Laptop Sleeve, accessories,1.0,29.99,West,Consumer,Cash
TX-11844,2025-01-31,CUST-0165,Laptop Sleeve, accessories,2.0,29.99,West,Small Business,Cash
TX-13655,2024-06-16,CUST-0384,Premium Notebook,Office Supplies,10.0,15.5,south,Corporate,Bank Transfer
TX-10798,06/15/2024,CUST-0063,Smartwatch,Electronics ,4.0,200.0,West,Small Business,PayPal
TX-14336,2025-12-13,CUST-0099,Mechanical Keyboard, accessories,2.0,99.99,south,Consumer,Cash
TX-14631,2024-10-24,CUST-0014,Gel Pens 12-Pack,Office Supplies,3.0,12.99,south,Small Business,Bank Transfer
TX-10764,2025-07-04,CUST-0091,Pro Laptop,Electronics ,4.0,1092.0,south,Small Business,Credit Card
TX-14236,2024-09-06,CUST-0163,Smartwatch,Electronics ,,200.0,south,Corporate,Credit Card
TX-14787,2024-05-07,CUST-0127,Desk Mat, accessories,4.0,25.0,south,Consumer,Bank Transfer
TX-12567,2025-08-25,CUST-0061,Standing Desk,Office Supplies,4.0,450.0,West,Small Business,Credit Card
TX-14674,2025-04-05,CUST-0334,USB-C Multi-Hub, accessories,4.0,39.99,East,Small Business,Cash
TX-10315,2025-11-02,CUST-0214,USB-C Multi-Hub, accessories,3.0,39.99,West,Small Business,Credit Card
TX-13080,2024-09-02,CUST-0320,Smartwatch,Electronics ,1.0,200.0,south,Consumer,PayPal
TX-11255,2025-07-18,CUST-0216,Premium Tablet,Electronics ,5.0,600.0, North ,Corporate,Credit Card
TX-11618,2025-02-17,,Premium Notebook,Office Supplies,4.0,15.5, North ,Consumer,PayPal
TX-10683,2025-03-27,CUST-0344,Noise-Cancelling Headphones,Electronics ,4.0,250.0,south,Corporate,PayPal
TX-14213,2025-06-20,CUST-0098,Premium Tablet,Electronics ,3.0,600.0,south,Small Business,PayPal
TX-13162,2024-05-22,CUST-0159,Desk Mat, accessories,1.0,22.0, North ,Consumer,Cash
TX-10069,2025-03-09,CUST-0370,Noise-Cancelling Headphones,Electronics ,6.0,217.5,south,Corporate,Bank Transfer
TX-11437,2024-02-14,CUST-0161,Whiteboard,Office Supplies,2.0,71.19,East,Consumer,Bank Transfer
TX-13972,2024-06-19,CUST-0221,Noise-Cancelling Headphones,Electronics ,9.0,250.0,East,Corporate,PayPal
TX-14252,2024-01-04,CUST-0354,Whiteboard,Office Supplies,8.0,79.99, North ,Corporate,PayPal
TX-13370,2025-12-23,CUST-0159,Premium Tablet,Electronics ,3.0,600.0, North ,Consumer,Cash
TX-12029,2025-01-10,CUST-0348,USB-C Multi-Hub, accessories,1.0,35.99,West,Small Business,Credit Card
TX-13151,2024-01-09,CUST-0190,Premium Tablet,Electronics ,1.0,600.0,south,Consumer,Cash
TX-12770,2024-04-19,CUST-0183,Gel Pens 12-Pack,Office Supplies,2.0,12.99,West,Small Business,Bank Transfer
TX-10497,2025-06-17,CUST-0325,Premium Notebook,Office Supplies,10.0,15.5,south,Corporate,PayPal
TX-11471,2025-11-12,CUST-0147,Premium Notebook,Office Supplies,1.0,15.5, North ,Small Business,Credit Card
TX-11702,2025-04-26,CUST-0074,Ergonomic Chair,Office Supplies,4.0,284.99,south,Small Business,PayPal
TX-13684,2024-11-08,CUST-0324,Noise-Cancelling Headphones,Electronics ,1.0,250.0, North ,Small Business,Cash
TX-14237,2024-04-02,CUST-0355,4K Monitor,Electronics ,3.0,350.0,East,Consumer,Credit Card
TX-11002,2024-10-13,CUST-0259,Premium Notebook,Office Supplies,6.0,15.5,West,Corporate,Cash
TX-12471,2025-03-13,CUST-0042,Wireless Mouse, accessories,3.0,49.99,south,Small Business,PayPal
TX-10387,2025-12-06,CUST-0084,Mechanical Keyboard, accessories,,99.99,south,Small Business,PayPal
TX-14235,2024-12-04,CUST-0296,Desk Mat, accessories,5.0,25.0,south,Corporate,PayPal
TX-12671,2025-07-20,CUST-0381,Wireless Mouse, accessories,3.0,49.99,West,Corporate,Cash
TX-14172,2024-06-01,CUST-0367,Laptop Sleeve, accessories,3.0,24.29, North ,Consumer,Bank Transfer
TX-13334,2025-02-03,CUST-0081,Standing Desk,Office Supplies,1.0,450.0, North ,Consumer,Cash
TX-14464,2025-10-31,CUST-0307,Whiteboard,Office Supplies,1.0,79.99,West,Consumer,PayPal
TX-13771,2024-05-24,CUST-0214,Mechanical Keyboard, accessories,2.0,99.99,West,Small Business,Credit Card
TX-10410,2024-10-24,CUST-0267,Laptop Sleeve, accessories,3.0,29.99,West,Consumer,Cash
TX-14054,2024-08-23,CUST-0127,Wireless Mouse, accessories,2.0,49.99,south,Consumer,Cash
TX-10109,2025-04-05,CUST-0076,Ergonomic Chair,Office Supplies,2.0,299.99,East,Small Business,Cash
TX-12543,2025-02-05,CUST-0084,4K Monitor,Electronics ,1.0,350.0,south,Small Business,PayPal
TX-12528,2025-01-19,CUST-0080,Laptop Sleeve, accessories,9.0,29.99,East,Corporate,PayPal
TX-14643,11/26/2025,CUST-0185,Pro Laptop,Electronics ,3.0,1200.0, North ,Consumer,Bank Transfer
